transaction_id,customer_id,branch_id,transaction_amount,investment_amount,total_balance,firm_revenue,expenses,profit_margin,account_type,investment_type,customer_type,age,transaction_date,city,region,bank_name,city_branch,region_branch
307613,202273,1015,3226.0,20603,16682,494847.0,394802,73.24,Savings,Fixed Deposit,Employee,49.0,2024-08-26,Solapur,East,HDFC Bank,Nagpur,East
307614,206287,1146,1011.0,49878,18570,775818.0,473126,95.64,Business,Recurring Deposit,Employee,49.0,2022-06-09,Mumbai,East,HDFC Bank,Mumbai,South
307615,209667,1610,1160.0,15418,84666,518348.5,344764,24.06,Business,Fixed Deposit,Individual,29.0,2025-01-03,Pune,East,HDFC Bank,Nagpur,North
307616,206161,1594,4112.0,8342,40671,677221.0,363921,89.72,Current,Mutual Fund,Business,24.0,2023-06-17,Kolhapur,West,HDFC Bank,Mumbai,North
307617,202779,1754,1418.0,11461,79413,704250.0,169628,66.41,Savings,Mutual Fund,Employee,40.0,2024-11-14,Kolhapur,North,HDFC Bank,Solapur,West
307618,206889,1160,780.0,33840,84202,312585.0,266325,-25.59,Business,Recurring Deposit,Business,79.0,2022-05-02,Pune,East,HDFC Bank,Solapur,East
307619,205509,1776,4756.0,45689,94701,238055.0,378686,-1.58,Current,Mutual Fund,Employee,37.0,2023-06-09,Nashik,South,HDFC Bank,Nashik,West
307620,200746,1215,4148.0,34391,48523,699446.0,482171,15.07,Savings,Mutual Fund,Unknown,41.0,2024-04-12,Nashik,North,HDFC Bank,Pune,North
307621,202409,1120,861.22,25763,29803,715070.0,105057,-24.29,Savings,Mutual Fund,Unknown,67.0,2022-07-27,Nagpur,East,HDFC Bank,Pune,West
307622,206078,1570,4605.0,29142,68081,149665.0,311714,-11.66,Savings,Mutual Fund,Business,63.0,2022-10-04,Nagpur,West,HDFC Bank,Nagpur,North
307623,204944,1948,3272.0,19611,30407,332766.0,325035,6.99,Current,Mutual Fund,Business,51.0,2024-05-14,Nagpur,West,HDFC Bank,Solapur,North
307624,206243,1021,2953.0,49946,64486,718065.0,104070,53.39,Business,Mutual Fund,Business,23.0,2022-07-18,Kolhapur,West,HDFC Bank,Solapur,North
307625,204351,1555,1545.0,45782,74198,319006.0,363767,-1.84,Current,Fixed Deposit,Business,22.0,2023-05-26,Pune,West,HDFC Bank,Nashik,East
307626,205434,1924,3980.0,23340,66392,242542.0,151511,66.41,Business,Mutual Fund,Employee,51.0,2023-04-16,Kolhapur,South,HDFC Bank,Nagpur,North
307627,209054,1167,4832.0,20011,15323,108475.0,165270,-11.29,Business,Recurring Deposit,Business,41.0,2022-10-12,Pune,South,HDFC Bank,Solapur,South
307628,200161,1541,1229.0,39577,52248,118188.0,75897,-2.57,Business,Fixed Deposit,Employee,72.0,2024-11-01,Solapur,East,HDFC Bank,Mumbai,West
307629,204012,1516,852.0,49109,85906,510682.0,212913,65.71,Savings,Mutual Fund,Business,43.0,2023-05-31,Kolhapur,East,HDFC Bank,Mumbai,West
307630,205760,1924,1958.0,29218,68577,242542.0,151511,66.41,Business,Fixed Deposit,Employee,43.0,2023-05-22,Pune,North,HDFC Bank,Nagpur,North
307631,207932,1319,1708.0,35334,63829,650191.0,187825,32.93,Savings,Mutual Fund,Business,49.0,2023-04-24,Nashik,North,HDFC Bank,Pune,East
307632,203214,1196,3492.0,36488,22878,219987.0,364854,74.2,Current,Mutual Fund,Business,19.0,2022-04-12,Nashik,West,HDFC Bank,Pune,East
307633,206366,1321,3099.0,8920,62098,815021.0,301656,39.63,Business,Fixed Deposit,Employee,19.0,2022-09-10,Solapur,East,HDFC Bank,Solapur,West
307634,206450,1177,1526.0,11048,61149,596317.0,74584,19.3,Current,Fixed Deposit,Business,56.0,2024-10-14,Solapur,South,HDFC Bank,Kolhapur,West
307635,209825,1379,113.0,10234,70989,730483.0,132472,80.47,Current,Recurring Deposit,Employee,23.0,2022-12-17,Nagpur,East,HDFC Bank,Solapur,North
307636,200570,1630,4683.0,41334,89239,114735.0,327021,15.08,Business,Fixed Deposit,Business,22.0,2024-09-25,Nagpur,South,HDFC Bank,Pune,East
307637,206288,1281,4309.0,40233,82113,605111.0,21453,24.88,Business,Mutual Fund,Individual,36.0,2022-11-10,Pune,East,HDFC Bank,Kolhapur,North
307638,203895,1597,1887.0,49963,65157,597456.0,449606,-2.04,Savings,Mutual Fund,Business,42.0,2025-01-07,Kolhapur,West,HDFC Bank,Pune,North
307639,206800,1540,3401.0,46927,1810,490746.0,259224,88.11,Business,Recurring Deposit,Individual,47.0,2024-02-12,Nashik,North,HDFC Bank,Pune,West
307640,208977,1049,3849.0,17315,40582,100724.0,169264,-32.71,Savings,Fixed Deposit,Individual,45.0,2023-10-16,Kolhapur,South,HDFC Bank,Mumbai,North
307641,200822,1967,2702.0,13458,12557,137406.0,418130,80.73,Savings,Fixed Deposit,Employee,46.0,2022-12-18,Mumbai,South,HDFC Bank,Mumbai,North
307642,206626,1114,865.0,6684,99251,842893.0,204196,97.27,Business,Recurring Deposit,Business,52.0,2023-04-30,Pune,East,HDFC Bank,Kolhapur,East
307643,209774,1945,493.0,27437,89722,319001.0,446823,14.03,Business,Fixed Deposit,Individual,68.0,2025-03-13,Mumbai,South,HDFC Bank,Nashik,West
307644,208624,1885,3516.0,25062,52862,518348.5,300637,33.79,Business,Fixed Deposit,Employee,45.0,2023-03-22,Solapur,West,HDFC Bank,Kolhapur,South
307645,207062,1312,4832.0,21374,53397,151541.0,354847,11.01,Savings,Fixed Deposit,Business,34.0,2024-04-12,Pune,North,HDFC Bank,Pune,North
307646,204372,1040,3705.0,18640,60176,560824.0,293054,-25.83,Savings,Fixed Deposit,Employee,40.0,2022-12-26,Nagpur,South,HDFC Bank,Solapur,East
307647,203740,1324,4299.0,30104,12465,415244.0,261861,-47.2,Savings,Mutual Fund,Employee,24.0,2024-06-17,Kolhapur,South,HDFC Bank,Kolhapur,North
307648,202733,1793,2653.0,20726,57720,990918.0,26574,25.71,Savings,Fixed Deposit,Employee,78.0,2022-05-11,Pune,North,HDFC Bank,Nagpur,East
307649,206243,1021,1680.0,47700,43419,718065.0,104070,53.39,Savings,Recurring Deposit,Business,23.0,2023-09-04,Kolhapur,West,HDFC Bank,Solapur,North
307650,205172,1114,4681.0,35734,66431,842893.0,204196,97.27,Business,Recurring Deposit,Individual,61.0,2022-07-30,Mumbai,South,HDFC Bank,Kolhapur,East
307651,208838,1333,1837.0,45145,86478,77399.0,147982,99.91,Savings,Recurring Deposit,Employee,21.0,2022-11-01,Solapur,East,HDFC Bank,Nagpur,East
307652,209501,1668,4469.0,47288,19333,900418.0,197761,-19.59,Business,Fixed Deposit,Employee,34.0,2024-10-01,Nagpur,South,HDFC Bank,Mumbai,South
307653,201884,1063,2658.0,26608,29537,802708.0,57795,-17.56,Savings,Mutual Fund,Business,69.0,2022-11-15,Solapur,South,HDFC Bank,Pune,South
307654,204672,1419,1106.0,7849,80734,75078.0,396884,-40.62,Savings,Recurring Deposit,Individual,66.0,2024-04-29,Solapur,East,HDFC Bank,Solapur,South
307655,205140,1350,110.0,22297,48630,267992.0,199672,-9.72,Business,Recurring Deposit,Individual,30.0,2023-12-22,Mumbai,South,HDFC Bank,Kolhapur,West
307656,207467,1004,4990.0,49564,47595,282701.0,148194,-14.1,Current,Mutual Fund,Business,52.0,2023-11-06,Pune,East,HDFC Bank,Nagpur,West
307657,206502,1641,4639.0,6468,4831,651409.0,281103,67.94,Current,Recurring Deposit,Business,28.0,2023-03-25,Solapur,South,HDFC Bank,Nashik,West
307658,207927,1331,2567.0,44378,77011,293484.0,476524,83.96,Savings,Fixed Deposit,Employee,26.0,2025-01-10,Pune,East,HDFC Bank,Pune,South
307659,208334,1488,4124.0,46919,16923,80167.0,128157,45.38,Business,Recurring Deposit,Business,43.0,2024-02-02,Nagpur,South,HDFC Bank,Nagpur,West
307660,204705,1495,1642.0,1759,10417,782387.0,95006,75.66,Current,Fixed Deposit,Business,77.0,2024-12-05,Mumbai,North,HDFC Bank,Mumbai,South
307661,207169,1794,4291.0,17640,12821,982714.0,321173,77.49,Current,Mutual Fund,Individual,19.0,2022-12-05,Mumbai,East,HDFC Bank,Kolhapur,West
307662,200642,1752,1723.0,2629,27170,312284.0,444131,-42.15,Business,Mutual Fund,Employee,63.0,2023-02-11,Mumbai,North,HDFC Bank,Nagpur,South
307663,207855,1569,3473.0,28388,34965,237225.0,129997,-43.11,Current,Recurring Deposit,Business,28.0,2024-09-03,Nashik,East,HDFC Bank,Nashik,South
307664,202499,1550,2456.67,8385,22023,455408.0,434758,-33.57,Savings,Fixed Deposit,Business,56.0,2023-09-08,Nashik,North,HDFC Bank,Solapur,North
307665,204142,1594,4731.0,33849,32892,677221.0,363921,89.72,Savings,Mutual Fund,Employee,79.0,2022-06-13,Nashik,West,HDFC Bank,Mumbai,North
307666,208618,1903,153.0,35551,26884,567883.0,116523,49.69,Savings,Recurring Deposit,Employee,73.0,2024-12-12,Kolhapur,North,HDFC Bank,Nagpur,East
307667,200867,1183,2840.0,13712,62048,786328.0,298745,89.83,Current,Recurring Deposit,Employee,61.0,2023-05-05,Pune,North,HDFC Bank,Solapur,West
307668,201562,1168,1691.0,23899,82670,752153.0,249575,68.05,Business,Recurring Deposit,Individual,63.0,2022-09-17,Pune,North,HDFC Bank,Pune,South
307669,202947,1923,1357.0,28951,13252,520239.0,415391,52.1,Business,Mutual Fund,Individual,32.0,2022-06-10,Solapur,North,HDFC Bank,Solapur,East
307670,202739,1460,3931.0,23994,26342,386303.0,369052,55.12,Savings,Fixed Deposit,Business,54.0,2022-12-06,Pune,East,HDFC Bank,Mumbai,South
307671,205036,1209,297.0,6986,68061,518348.5,95647,5.72,Savings,Fixed Deposit,Individual,28.0,2024-03-10,Solapur,West,HDFC Bank,Nashik,North
307672,206631,1141,4455.0,23087,54937,83554.0,441985,-19.24,Savings,Fixed Deposit,Individual,41.0,2023-11-30,Mumbai,East,HDFC Bank,Solapur,South
307673,209778,1585,4374.0,3035,67470,213719.0,448462,-31.45,Savings,Recurring Deposit,Employee,26.0,2024-03-29,Nashik,South,HDFC Bank,Pune,North
307674,204767,1518,2378.0,6104,34488,213986.0,236304,24.58,Current,Fixed Deposit,Business,78.0,2023-07-02,Pune,West,HDFC Bank,Nagpur,East
307675,200528,1307,1918.0,42818,93001,212676.0,466040,-46.73,Savings,Mutual Fund,Employee,53.0,2024-03-29,Solapur,East,HDFC Bank,Mumbai,North
307676,203350,1861,2898.0,29516,57003,457097.0,147441,84.27,Current,Recurring Deposit,Business,33.0,2024-06-25,Pune,South,HDFC Bank,Nagpur,North
307677,209611,1406,4764.0,42129,7056,518348.5,301277,-36.56,Savings,Mutual Fund,Individual,49.0,2023-03-18,Nagpur,North,HDFC Bank,Kolhapur,South
307678,204661,1845,4648.0,40815,65583,808814.0,341562,76.27,Business,Mutual Fund,Individual,22.0,2023-10-31,Kolhapur,West,HDFC Bank,Nashik,South
307679,208716,1009,4254.0,22611,97281,690932.0,44992,56.47,Current,Mutual Fund,Employee,66.0,2025-02-14,Nagpur,South,HDFC Bank,Nagpur,South
307680,209155,1632,3468.0,14423,44096,107490.0,208021,20.34,Business,Fixed Deposit,Employee,19.0,2023-11-16,Solapur,North,HDFC Bank,Kolhapur,South
307681,206901,1023,1284.0,1223,72139,141055.0,264179,-9.72,Business,Recurring Deposit,Employee,49.0,2024-03-27,Pune,East,HDFC Bank,Solapur,North
307682,208641,1741,784.0,11962,48050,602410.0,431599,42.87,Business,Recurring Deposit,Business,57.0,2023-05-02,Solapur,West,HDFC Bank,Mumbai,South
307683,208974,1900,966.0,26059,99114,518348.5,67800,-13.88,Savings,Mutual Fund,Individual,68.0,2022-11-01,Mumbai,North,HDFC Bank,Nagpur,East
307684,201763,1518,2683.37,33379,85011,213986.0,236304,24.58,Business,Recurring Deposit,Business,47.0,2024-06-22,Nashik,West,HDFC Bank,Nagpur,East
307685,209416,1297,3578.0,10993,54607,373351.0,469087,53.23,Business,Recurring Deposit,Employee,24.0,2024-01-25,Nashik,South,HDFC Bank,Nagpur,North
307686,206807,1086,1297.0,27559,2087,744479.0,53750,88.35,Business,Fixed Deposit,Business,29.0,2022-04-08,Nashik,South,HDFC Bank,Kolhapur,West
307687,200496,1402,4066.0,9099,62403,518348.5,450528,40.13,Current,Recurring Deposit,Employee,41.0,2023-06-12,Mumbai,South,HDFC Bank,Solapur,West
307688,202886,1537,1411.0,19690,49038,61579.0,216097,-18.84,Savings,Mutual Fund,Employee,50.0,2024-02-16,Solapur,North,HDFC Bank,Pune,North
307689,208399,1255,1687.0,44861,23199,851690.0,146308,35.92,Business,Recurring Deposit,Employee,35.0,2023-11-04,Mumbai,East,HDFC Bank,Nagpur,South
307690,205584,1628,984.0,29658,98752,127458.0,410392,-44.04,Savings,Mutual Fund,Employee,25.0,2025-02-07,Kolhapur,West,HDFC Bank,Mumbai,South
307691,201501,1622,3204.0,18373,27197,872508.0,409251,-22.48,Current,Recurring Deposit,Individual,19.0,2023-07-24,Nagpur,West,HDFC Bank,Kolhapur,South
307692,206197,1081,4648.0,46722,51060,810727.0,234848,63.59,Savings,Mutual Fund,Business,75.0,2024-06-21,Kolhapur,West,HDFC Bank,Nagpur,West
307693,201779,1640,3100.0,13865,13163,157853.0,318293,-7.07,Business,Mutual Fund,Employee,63.0,2025-02-13,Nagpur,North,HDFC Bank,Mumbai,West
307694,209605,1605,3334.0,4015,19715,478131.0,453559,-1.56,Savings,Recurring Deposit,Individual,23.0,2022-05-23,Kolhapur,South,HDFC Bank,Kolhapur,East
307695,209080,1496,1869.0,8594,65258,593338.0,252822,-35.06,Savings,Mutual Fund,Employee,49.0,2022-08-19,Nashik,South,HDFC Bank,Pune,North
307696,206358,1222,4428.0,26750,41636,726501.0,176722,30.15,Savings,Fixed Deposit,Business,68.0,2024-06-23,Nagpur,East,HDFC Bank,Nashik,East
307697,202501,1970,210.0,12814,98786,518348.5,193808,-15.36,Savings,Fixed Deposit,Individual,55.0,2024-12-05,Nashik,West,HDFC Bank,Kolhapur,East
307698,204506,1722,2633.0,45453,57965,624423.0,459560,62.33,Savings,Mutual Fund,Individual,56.0,2023-09-21,Nagpur,West,HDFC Bank,Kolhapur,East
307699,209932,1467,825.0,16720,55575,344489.0,468557,49.73,Current,Mutual Fund,Individual,35.0,2024-01-20,Nagpur,West,HDFC Bank,Nashik,West
307700,203964,1649,438.4,8587,80582,914554.0,167929,95.69,Business,Mutual Fund,Business,78.0,2024-10-24,Nagpur,East,HDFC Bank,Pune,West
307701,204027,1224,3147.0,15989,86559,472462.0,274775,-18.91,Savings,Recurring Deposit,Business,78.0,2024-12-27,Solapur,West,HDFC Bank,Nashik,North
307702,204204,1999,3943.0,31068,14852,575791.0,405261,52.85,Savings,Fixed Deposit,Business,78.0,2023-05-18,Mumbai,West,HDFC Bank,Pune,East
307703,200026,1726,2469.0,31079,72367,989866.0,237579,-15.85,Business,Recurring Deposit,Employee,55.0,2023-08-23,Nashik,South,HDFC Bank,Mumbai,East
307704,201439,1287,1473.0,28486,18226,710254.0,274736,95.39,Business,Recurring Deposit,Unknown,19.0,2023-05-14,Nagpur,South,HDFC Bank,Nagpur,East
307705,201005,1328,1306.1,23456,86448,898320.0,279897,-11.11,Business,Fixed Deposit,Business,76.0,2023-05-09,Mumbai,East,HDFC Bank,Pune,East
307706,209504,1821,758.0,20630,37126,766463.0,340659,-22.65,Business,Recurring Deposit,Business,67.0,2022-08-20,Nagpur,West,HDFC Bank,Solapur,East
307707,201011,1853,3304.0,29210,83752,65135.0,95445,25.2,Savings,Recurring Deposit,Individual,58.0,2023-04-21,Pune,North,HDFC Bank,Solapur,South
307708,209868,1517,1597.0,40570,25646,518806.0,168583,1.67,Business,Fixed Deposit,Employee,69.0,2024-12-31,Kolhapur,South,HDFC Bank,Nashik,North
307709,206493,1238,2026.0,6405,15153,242557.0,476912,54.84,Current,Mutual Fund,Unknown,57.0,2024-09-13,Pune,South,HDFC Bank,Kolhapur,East
307710,206005,1143,2993.0,6195,72816,469428.0,399652,20.4,Savings,Recurring Deposit,Employee,49.0,2023-11-18,Mumbai,East,HDFC Bank,Solapur,East
307711,206789,1546,3330.0,49703,84006,518348.5,67502,11.03,Current,Recurring Deposit,Individual,54.0,2024-03-06,Kolhapur,West,HDFC Bank,Nagpur,East
307712,208521,1464,516.0,48931,9780,104399.0,118487,-21.71,Business,Recurring Deposit,Employee,42.0,2025-02-02,Nashik,East,HDFC Bank,Nashik,East
307713,206051,1131,3723.0,10257,20226,518348.5,242669,13.12,Current,Fixed Deposit,Employee,63.0,2023-03-31,Nashik,South,HDFC Bank,Solapur,South
307714,204017,1659,3156.0,5517,5625,212418.0,169934,82.03,Savings,Mutual Fund,Business,32.0,2025-01-27,Solapur,West,HDFC Bank,Kolhapur,North
307715,203004,1169,3298.0,37063,28535,840077.0,69074,40.43,Savings,Mutual Fund,Employee,59.0,2024-09-20,Mumbai,East,HDFC Bank,Pune,East
307716,206226,1162,489.0,41497,11115,505660.0,216164,39.35,Savings,Recurring Deposit,Employee,64.0,2023-01-17,Mumbai,West,HDFC Bank,Nagpur,West
307717,204362,1110,2955.0,33530,44997,993451.0,431239,30.19,Savings,Recurring Deposit,Employee,26.0,2024-06-05,Mumbai,South,HDFC Bank,Solapur,South
307718,203457,1099,3342.0,15909,43661,714838.0,177696,51.99,Current,Recurring Deposit,Business,77.0,2023-08-27,Nagpur,East,HDFC Bank,Nagpur,North
307719,205176,1131,977.0,9004,22651,518348.5,242669,13.12,Savings,Fixed Deposit,Business,71.0,2025-02-05,Mumbai,South,HDFC Bank,Solapur,South
307720,206942,1145,3117.0,34086,69520,957204.0,352462,1.32,Savings,Recurring Deposit,Business,33.0,2025-02-25,Mumbai,East,HDFC Bank,Mumbai,South
307721,202234,1903,3668.0,38934,29187,567883.0,116523,49.69,Savings,Recurring Deposit,Employee,59.0,2022-12-25,Pune,East,HDFC Bank,Nagpur,East
307722,207504,1423,623.0,25961,22312,789910.0,95222,-42.43,Business,Fixed Deposit,Business,49.0,2023-07-20,Pune,West,HDFC Bank,Mumbai,East
307723,201870,1910,2919.0,24167,14673,378234.0,148003,-48.95,Current,Mutual Fund,Unknown,72.0,2024-07-18,Pune,West,HDFC Bank,Mumbai,North
307724,205606,1409,1238.0,37570,67292,943377.0,446561,-3.12,Business,Mutual Fund,Business,78.0,2022-04-06,Nagpur,East,HDFC Bank,Kolhapur,West
307725,209736,1281,2974.0,18409,68520,605111.0,21453,24.88,Savings,Recurring Deposit,Employee,29.0,2025-01-29,Pune,East,HDFC Bank,Kolhapur,North
307726,206256,1774,208.71,7948,45649,540674.0,22332,30.09,Business,Mutual Fund,Employee,68.0,2022-04-03,Pune,South,HDFC Bank,Solapur,South
307727,206132,1373,1896.0,29836,75760,609020.0,316593,-15.61,Savings,Fixed Deposit,Individual,21.0,2022-07-04,Solapur,South,HDFC Bank,Mumbai,East
307728,203413,1737,480.0,3488,70333,518348.5,60434,31.96,Business,Fixed Deposit,Individual,53.0,2022-04-08,Nagpur,East,HDFC Bank,Solapur,North
307729,207937,1732,4500.6,46205,98597,634719.0,228900,87.19,Savings,Fixed Deposit,Employee,56.0,2023-12-19,Nashik,South,HDFC Bank,Pune,South
307730,207630,1277,2001.0,11081,60336,548115.0,219189,76.71,Savings,Fixed Deposit,Employee,31.0,2022-08-19,Kolhapur,North,HDFC Bank,Nagpur,North
307731,203781,1264,3704.33,2087,96556,426041.0,483658,64.82,Savings,Fixed Deposit,Business,72.0,2024-06-13,Solapur,East,HDFC Bank,Nashik,North
307732,200918,1388,2054.0,32654,15721,160800.0,438950,74.55,Business,Mutual Fund,Employee,52.0,2022-08-29,Pune,East,HDFC Bank,Nashik,West
307733,203701,1605,1323.0,17982,44213,478131.0,453559,-1.56,Savings,Mutual Fund,Business,74.0,2025-02-17,Pune,West,HDFC Bank,Kolhapur,East
307734,208347,1452,3738.0,44593,35507,643703.0,157044,68.94,Business,Mutual Fund,Employee,53.0,2024-02-11,Mumbai,North,HDFC Bank,Mumbai,East
307735,201598,1341,1662.18,42877,22532,275732.0,272981,8.02,Savings,Mutual Fund,Employee,51.0,2023-09-18,Mumbai,South,HDFC Bank,Mumbai,East
307736,209872,1953,4714.0,43766,75959,185997.0,125938,12.08,Current,Recurring Deposit,Employee,46.0,2023-02-24,Nashik,West,HDFC Bank,Pune,West
307737,201046,1007,114.0,24996,71959,427163.0,111053,-9.09,Savings,Recurring Deposit,Employee,57.0,2023-06-04,Solapur,West,HDFC Bank,Kolhapur,West
307738,203947,1030,689.0,14243,26160,950410.0,483008,-2.32,Current,Fixed Deposit,Business,38.0,2023-04-16,Mumbai,West,HDFC Bank,Pune,East
307739,204882,1602,4352.0,24996,13082,195508.0,141767,-24.38,Savings,Recurring Deposit,Employee,27.0,2023-01-14,Nashik,West,HDFC Bank,Solapur,North
307740,203482,1900,1749.0,31141,13063,518348.5,67800,-13.88,Savings,Recurring Deposit,Employee,25.0,2022-05-12,Mumbai,North,HDFC Bank,Nagpur,East
307741,207941,1501,2845.0,14351,99164,629391.0,62900,73.59,Savings,Mutual Fund,Unknown,68.0,2022-04-26,Kolhapur,South,HDFC Bank,Nashik,South
307742,200227,1560,1450.0,8843,43356,503578.0,357407,57.28,Savings,Recurring Deposit,Business,37.0,2024-11-07,Kolhapur,North,HDFC Bank,Pune,North
307743,205882,1694,3127.0,37202,36219,370308.0,311829,27.43,Savings,Fixed Deposit,Employee,73.0,2022-08-10,Nagpur,West,HDFC Bank,Solapur,South
307744,203152,1187,410.0,14990,62947,502494.0,391351,-13.4,Business,Recurring Deposit,Individual,22.0,2022-06-17,Nashik,West,HDFC Bank,Pune,North
307745,202635,1628,3597.0,8695,86620,127458.0,410392,-44.04,Business,Mutual Fund,Individual,29.0,2024-09-28,Kolhapur,North,HDFC Bank,Mumbai,South
307746,203352,1589,2599.0,25694,60634,614426.0,309963,29.21,Business,Recurring Deposit,Business,77.0,2025-01-04,Kolhapur,North,HDFC Bank,Solapur,North
307747,206774,1926,1648.0,42762,48337,389747.0,191855,-28.18,Current,Recurring Deposit,Business,24.0,2023-02-20,Solapur,West,HDFC Bank,Mumbai,West
307748,202811,1158,4360.0,27615,74130,290733.0,485981,4.16,Savings,Recurring Deposit,Employee,34.0,2024-10-07,Nashik,North,HDFC Bank,Kolhapur,North
307749,208365,1907,1259.0,1927,40379,403220.0,499568,-18.0,Savings,Recurring Deposit,Individual,36.0,2024-12-06,Mumbai,North,HDFC Bank,Solapur,East
307750,207526,1494,1726.0,37915,69303,85939.0,321982,60.49,Savings,Mutual Fund,Employee,78.0,2022-09-26,Mumbai,South,HDFC Bank,Solapur,South
307751,201398,1006,2284.0,19222,92979,96520.0,273124,19.48,Current,Mutual Fund,Unknown,46.0,2022-09-23,Kolhapur,West,HDFC Bank,Kolhapur,North
307752,207222,1208,3121.0,14527,57912,774290.0,324621,69.46,Current,Fixed Deposit,Employee,41.0,2022-08-02,Nagpur,South,HDFC Bank,Solapur,North
307753,207831,1609,2784.0,39804,24649,662508.0,238401,63.04,Current,Fixed Deposit,Employee,41.0,2024-10-15,Mumbai,East,HDFC Bank,Kolhapur,South
307754,203402,1160,3615.0,24272,48514,312585.0,266325,-25.59,Current,Mutual Fund,Individual,30.0,2022-10-08,Solapur,North,HDFC Bank,Solapur,East
307755,203735,1912,1838.0,6970,46435,740370.0,295996,15.13,Business,Fixed Deposit,Individual,74.0,2023-10-26,Kolhapur,East,HDFC Bank,Solapur,North
307756,202434,1861,316.0,17543,90769,457097.0,147441,84.27,Current,Mutual Fund,Employee,65.0,2025-01-03,Kolhapur,West,HDFC Bank,Nagpur,North
